order_id,total_quantity,order_value
O00001194,1,49.15
O00001195,4,170.81
O00001196,3,313.53
O00001197,6,721.64
O00001198,2,721.03
O00001199,2,111.58999999999999
O00001200,4,1314.43
O00001201,1,236.97
O00001202,6,1705.48
O00001203,1,59.93
O00001204,1,70.34
O00001205,7,374.05
O00001206,1,26.34
O00001207,2,334.38
O00001208,1,98.81
O00001209,1,31.72
O00001210,3,536.28
O00001211,4,364.15
O00001212,3,219.2
O00001213,5,1765.75
O00001214,3,706.72
O00001215,2,89.5
O00001216,4,56.26
O00001217,3,153.56
O00001218,7,1705.48
O00001219,4,347.43
O00001220,3,810.06
O00001221,6,189.93
O00001222,4,1440.48
O00001223,1,4.51
O00001224,4,454.19
O00001225,1,9.27
O00001226,1,846.61
O00001227,2,50.519999999999996
O00001228,7,409.40999999999997
O00001229,1,33.0
O00001230,2,132.66
O00001231,4,184.85000000000002
O00001232,1,1075.65
O00001233,1,30.77
O00001234,1,63.71
O00001235,4,287.94
O00001236,2,30.5
O00001237,6,235.42
O00001238,5,332.73
O00001239,1,40.24
O00001240,5,2932.8300000000004
O00001241,5,656.86
O00001242,2,407.66
O00001243,1,157.95
O00001244,1,15.41
O00001245,1,140.3
O00001246,7,4008.2200000000003
O00001247,4,339.71000000000004
O00001248,1,1351.78
O00001249,3,1113.79
O00001250,1,21.52
O00001251,6,490.9
O00001252,7,956.61
O00001253,5,656.02
O00001254,2,420.41
O00001255,2,184.74
O00001256,4,831.01
O00001257,8,2473.48
O00001258,2,269.46000000000004
O00001259,1,233.45
O00001260,1,52.1
O00001261,3,1981.42
O00001262,3,76.58
O00001263,8,574.74
O00001264,1,18.5
O00001265,7,1193.34
O00001266,3,1673.47
O00001267,2,32.7
O00001268,6,2286.15
O00001269,1,220.52
O00001270,2,305.26
O00001271,1,181.12
O00001272,4,170.18
O00001273,3,278.97
O00001274,3,132.76999999999998
O00001275,4,768.56
O00001276,5,1370.08
O00001277,6,3759.72
O00001278,3,1223.94
O00001279,4,938.25
O00001280,1,19.09
O00001281,5,3703.81
O00001282,2,235.69
O00001283,5,1758.84
O00001284,2,151.51
O00001285,3,88.97999999999999
O00001286,3,88.62
O00001287,3,1296.48
O00001288,1,41.44
O00001289,1,42.19
O00001290,1,701.36
O00001291,3,234.34
O00001292,1,24.11
O00001293,6,631.4100000000001
O00001294,7,3105.5399999999995
O00001295,3,586.97
O00001296,2,136.16
O00001297,5,295.15
O00001298,5,811.12
O00001299,3,982.95
O00001300,4,404.65
O00001301,3,208.92
O00001302,2,372.19
O00001303,1,390.56
O00001304,9,2074.75
O00001305,3,158.29
O00001306,7,392.99
O00001307,2,369.01
O00001308,4,150.13
O00001309,3,417.49
O00001310,4,355.39
O00001311,2,272.78000000000003
O00001312,4,401.88
O00001313,4,110.26
O00001314,2,195.56
O00001315,4,969.6999999999999
O00001316,2,510.62
O00001317,5,1132.31
O00001318,3,154.41
O00001319,1,180.9
O00001320,5,342.44
O00001321,1,157.95
O00001322,3,174.33
O00001323,5,651.37
O00001324,3,36.97
O00001325,5,463.44
O00001326,3,130.05
O00001327,1,576.97
O00001328,1,100.3
O00001329,3,179.45000000000002
O00001330,3,2659.38
O00001331,2,1256.36
O00001332,4,323.24
O00001333,5,3937.02
O00001334,4,266.71
O00001335,2,47.54
O00001336,2,255.40999999999997
O00001337,11,6265.52
O00001338,8,1203.98
O00001339,1,22.25
O00001340,1,205.74
O00001341,2,13.38
O00001342,1,314.58
O00001343,6,1353.18
O00001344,4,312.40000000000003
O00001345,4,482.59999999999997
O00001346,3,271.11
O00001347,1,1181.64
O00001348,8,1767.38
O00001349,6,955.89
O00001350,9,470.4
O00001351,1,20.31
O00001352,3,96.48
O00001353,4,1495.0
O00001354,5,534.4200000000001
O00001355,2,991.52
O00001356,2,157.22
O00001357,1,29.15
O00001358,6,308.14
O00001359,2,81.17
O00001360,5,1422.23
O00001361,1,46.89
O00001362,3,155.98000000000002
O00001363,3,296.99
O00001364,1,536.33
O00001365,6,1761.1200000000001
O00001366,8,937.8499999999999
O00001367,8,1468.38
O00001368,5,924.06
O00001369,11,756.79
O00001370,4,221.42999999999998
O00001371,6,243.28
O00001372,3,850.26
O00001373,1,332.57
O00001374,2,1440.1
O00001375,4,2510.02
O00001376,3,280.23
O00001377,4,902.4399999999999
O00001378,6,755.69
O00001379,1,53.24
O00001380,2,58.76
O00001381,1,223.08
O00001382,3,1021.02
O00001383,3,123.89
O00001384,5,622.37
O00001385,2,96.21000000000001
O00001386,1,208.75
O00001387,1,43.35
O00001388,6,1593.27
O00001389,2,21.89
O00001390,2,170.53
O00001391,3,198.86
O00001392,3,404.77
O00001393,3,1916.31
O00001394,1,49.66
O00001395,5,155.97
O00001396,4,938.9300000000001
O00001397,3,71.14999999999999
O00001398,1,351.45
O00001399,3,211.39
O00001400,4,569.1
O00001401,5,1099.89
O00001402,3,297.11
O00001403,3,1581.1100000000001
O00001404,2,137.93
O00001405,4,205.36
O00001406,1,43.35
O00001407,1,13.24
O00001408,1,689.05
O00001409,6,3350.65
O00001410,5,397.74
O00001411,3,170.38
O00001412,2,800.71
O00001413,2,103.56
O00001414,7,3227.9
O00001415,3,599.8499999999999
O00001416,2,97.78
O00001417,4,206.55
O00001418,1,343.78
O00001419,6,259.61
O00001420,4,450.35
O00001421,3,188.49
O00001422,6,430.29999999999995
O00001423,3,1364.22
O00001424,4,645.5
O00001425,7,4015.79
O00001426,3,253.55
O00001427,2,228.48
O00001428,8,2079.99
O00001429,2,121.85999999999999
O00001430,7,383.75
O00001431,1,61.6
O00001432,4,241.48000000000002
O00001433,4,1707.21
O00001434,3,1148.6999999999998
O00001435,2,600.14
O00001436,2,90.44000000000001
O00001437,2,985.62
O00001438,4,222.94
O00001439,3,459.1
O00001440,8,3113.1
O00001441,1,654.76
O00001442,3,2849.19
O00001443,4,3371.87
O00001444,4,773.82
O00001445,4,304.73
O00001446,3,399.06
O00001447,3,139.42000000000002
O00001448,3,163.23
O00001449,2,190.04
O00001450,8,1416.3
O00001451,6,1658.2600000000002
O00001452,6,1251.1000000000001
O00001453,1,58.11
O00001454,1,133.34
O00001455,7,249.48000000000002
O00001456,4,991.35
O00001457,6,1563.08
O00001458,5,1341.8
O00001459,3,1084.65
O00001460,2,141.68
O00001461,7,3053.51
O00001462,1,1340.76
O00001463,2,49.84
O00001464,1,244.16
O00001465,2,226.45999999999998
O00001466,2,617.2900000000001
O00001467,3,320.01
O00001468,1,8.06
O00001469,2,16.94
O00001470,1,24.52
O00001471,1,18.76
O00001472,1,343.78
O00001473,1,201.36
O00001474,4,429.01
O00001475,1,177.64
O00001476,7,2109.02
O00001477,3,232.38
O00001478,7,1628.79
O00001479,3,1319.6399999999999
O00001480,1,55.11
O00001481,1,18.64
O00001482,2,334.45
O00001483,3,467.87
O00001484,4,1377.7
O00001485,1,47.82
O00001486,2,120.94
O00001487,1,649.28
O00001488,5,2635.95
O00001489,2,479.62
O00001490,5,372.79999999999995
O00001491,4,851.36
O00001492,2,306.55
O00001493,4,304.09
O00001494,7,2274.21
O00001495,1,38.54
O00001496,5,1435.18
O00001497,1,19.17
O00001498,8,562.36
O00001499,6,366.43
O00001500,2,289.15
O00001501,3,217.47
O00001502,2,114.06
O00001503,3,152.28
O00001504,1,119.52
O00001505,1,318.51
O00001506,9,4378.030000000001
O00001507,5,668.28
O00001508,7,602.05
O00001509,2,402.72
O00001510,1,121.55
O00001511,1,105.35
O00001512,6,298.12
O00001513,1,249.07
O00001514,5,1093.18
O00001515,2,983.75
O00001516,1,184.98
O00001517,2,36.9
O00001518,3,2660.31
O00001519,2,565.28
O00001520,7,5682.7699999999995
O00001521,1,6.58
O00001522,5,440.29
O00001523,1,49.77
O00001524,3,313.41
O00001525,5,504.71
O00001526,7,4031.2300000000005
O00001527,3,452.13
O00001528,4,200.59
O00001529,1,2.83
O00001530,3,1412.67
O00001531,3,293.65999999999997
O00001532,1,54.61
O00001533,3,201.0
O00001534,9,1058.6100000000001
O00001535,1,54.46
O00001536,3,941.0999999999999
O00001537,1,244.29
O00001538,2,430.63
O00001539,1,71.52
O00001540,2,177.92
O00001541,3,324.15
O00001542,7,466.78
O00001543,1,20.65
O00001544,1,53.26
O00001545,3,673.29
O00001546,3,1200.96
O00001547,1,34.96
O00001548,2,415.34
O00001549,6,833.01
O00001550,1,984.2
O00001551,3,333.88
O00001552,8,532.2900000000001
O00001553,2,226.78
O00001554,5,2624.28
O00001555,4,235.7
O00001556,10,700.98
O00001557,3,504.90999999999997
O00001558,6,692.81
O00001559,1,255.94
O00001560,4,1005.78
O00001561,2,59.0
O00001562,1,55.14
O00001563,1,43.64
O00001564,1,15.87
O00001565,4,209.97000000000003
O00001566,7,6195.8
O00001567,1,119.52
O00001568,3,342.07
O00001569,8,608.39
O00001570,2,152.3
O00001571,2,315.42
O00001572,7,439.71000000000004
O00001573,3,451.15
O00001574,1,96.63
O00001575,5,170.12
O00001576,4,458.37
O00001577,2,397.23
O00001578,2,843.6399999999999
O00001579,1,57.18
O00001580,1,367.54
O00001581,4,438.0
O00001582,4,881.41
O00001583,5,960.84
O00001584,1,97.57
O00001585,4,540.15
O00001586,2,384.15
O00001587,1,218.42
O00001588,3,138.7
O00001589,1,21.15
O00001590,2,587.73
O00001591,6,1874.7299999999998
O00001592,3,479.76
O00001593,1,1352.63
O00001594,2,999.48
O00001595,6,390.09000000000003
O00001596,1,253.94
O00001597,1,73.39
O00001598,3,141.99
O00001599,3,426.48
O00001600,1,146.81
O00001601,3,53.75
O00001602,4,126.4
O00001603,3,382.34
O00001604,5,523.5
O00001605,1,83.11
O00001606,4,137.45
O00001607,1,178.31
O00001608,2,79.96
O00001609,6,2197.45
O00001610,8,494.32
O00001611,5,271.57000000000005
O00001612,4,217.35
O00001613,3,230.45
O00001614,3,435.57
O00001615,4,1143.1899999999998
O00001616,1,318.64
O00001617,4,187.25
O00001618,5,401.91
O00001619,5,244.15999999999997
O00001620,1,73.39
O00001621,7,432.66999999999996
O00001622,3,354.14
O00001623,2,54.28
O00001624,5,224.63
O00001625,1,157.67
O00001626,1,76.91
O00001627,2,635.26
O00001628,7,237.62
O00001629,3,1415.15
O00001630,2,273.48
O00001631,5,863.9
O00001632,5,740.75
O00001633,2,711.28
O00001634,4,509.83000000000004
O00001635,6,2852.3
O00001636,2,676.91
O00001637,4,1088.06
O00001638,2,1210.88
O00001639,3,975.1300000000001
O00001640,3,43.85
O00001641,3,691.4599999999999
O00001642,2,12.32
O00001643,3,159.43
O00001644,6,414.66
O00001645,1,8.06
O00001646,3,61.019999999999996
O00001647,3,498.53000000000003
O00001648,6,396.98
O00001649,8,1989.66
O00001650,4,241.88
O00001651,8,3787.1200000000003
O00001652,1,49.41
O00001653,5,1923.21
O00001654,2,1388.64
O00001655,8,2038.8200000000002
O00001656,1,14.59
O00001657,1,66.52
O00001658,4,302.37
O00001659,3,104.88
O00001660,4,174.8
O00001661,2,171.47
O00001662,3,983.22
O00001663,3,186.88
O00001664,1,75.5
O00001665,4,1648.6000000000001
O00001666,3,533.64
O00001667,8,1650.6100000000001
O00001668,6,569.73
O00001669,1,95.98
O00001670,9,1206.5
O00001671,2,578.11
O00001672,3,460.34
O00001673,2,21.41
O00001674,1,46.36
O00001675,3,226.2
O00001676,4,2014.07
O00001677,3,558.78
O00001678,5,1814.71
O00001679,3,625.02
O00001680,2,188.36
O00001681,2,418.2
O00001682,1,435.72
O00001683,1,176.48
O00001684,6,2045.4099999999999
O00001685,4,112.7
O00001686,1,189.79
O00001687,2,115.95
O00001688,1,23.37
O00001689,3,1836.69
O00001690,2,90.68
O00001691,5,810.13
O00001692,5,1179.0
O00001693,7,1435.3700000000001
O00001694,3,375.24
O00001695,3,1922.54
O00001696,1,161.29
O00001697,4,343.6
O00001698,5,585.96
O00001699,1,363.25
O00001700,9,1141.53
O00001701,4,269.17
O00001702,3,201.84
O00001703,1,32.16
O00001704,5,230.79000000000002
O00001705,4,2180.2
O00001706,2,131.2
O00001707,1,331.98
O00001708,1,16.86
O00001709,2,58.019999999999996
O00001710,1,192.22
O00001711,2,167.96
O00001712,4,218.2
O00001713,3,247.5
O00001714,4,1212.47
O00001715,1,185.46
O00001716,1,107.38
O00001717,4,231.83
O00001718,2,504.18
O00001719,1,130.95
O00001720,5,744.27
O00001721,3,237.77
O00001722,4,365.96
O00001723,3,303.73
O00001724,3,1273.3600000000001
O00001725,1,16.14
O00001726,2,1549.27
O00001727,3,112.2
O00001728,4,1150.99
O00001729,2,336.1
O00001730,1,18.26
O00001731,1,63.96
O00001732,2,152.9
O00001733,1,984.2
O00001734,1,52.92
O00001735,1,488.59
O00001736,1,168.02
O00001737,1,32.42
O00001738,4,702.55
O00001739,4,906.4200000000001
O00001740,2,123.72
O00001741,2,269.98
O00001742,5,1306.8700000000001
O00001743,5,1416.6599999999999
O00001744,4,362.34999999999997
O00001745,4,2583.17
O00001746,2,956.68
O00001747,12,2208.7
O00001748,4,228.07999999999998
O00001749,3,91.54
O00001750,1,87.54
O00001751,1,223.08
O00001752,4,105.36
O00001753,2,136.4
O00001754,6,455.87
O00001755,1,24.61
O00001756,1,139.45
O00001757,4,2141.19
O00001758,1,42.47
O00001759,1,30.26
O00001760,2,663.1099999999999
O00001761,1,62.96
O00001762,2,494.94
O00001763,1,29.67
O00001764,3,2859.09
O00001765,1,195.3
O00001766,3,137.24
O00001767,1,238.36
O00001768,2,1129.44
O00001769,1,408.71
O00001770,2,237.02
O00001771,1,187.33
O00001772,4,1273.27
O00001773,2,90.21
O00001774,2,454.71000000000004
O00001775,2,638.3
O00001776,6,332.56
O00001777,4,1322.1299999999999
O00001778,4,308.88
O00001779,1,125.28
O00001780,1,1351.78
O00001781,6,4377.85
O00001782,5,549.87
O00001783,1,638.51
O00001784,7,2571.53
O00001785,3,170.63
O00001786,5,1012.02
O00001787,1,5.11
O00001788,4,1042.53
O00001789,2,877.12
O00001790,7,4850.64
O00001791,3,2275.7599999999998
O00001792,1,29.5
O00001793,1,27.08
O00001794,10,389.97999999999996
O00001795,9,514.44
O00001796,2,599.32
O00001797,1,15.04
O00001798,1,36.42
O00001799,6,995.6500000000001
O00001800,1,300.07
O00001801,3,299.14
O00001802,2,478.24
O00001803,2,44.02
O00001804,5,1273.8799999999999
O00001805,1,52.33
O00001806,7,710.93
O00001807,1,675.42
O00001808,1,85.79
O00001809,1,38.54
O00001810,1,34.59
O00001811,5,204.29
O00001812,5,2546.41
O00001813,1,32.11
O00001814,2,95.58
O00001815,1,112.6
O00001816,3,32.31
O00001817,6,515.64
O00001818,2,19.6
O00001819,4,466.89
O00001820,1,96.19
O00001821,2,66.1
O00001822,4,1170.05
O00001823,3,48.42
O00001824,4,169.16
O00001825,3,750.5699999999999
O00001826,2,272.4
O00001827,3,519.75
O00001828,3,296.76
O00001829,1,460.66
O00001830,1,139.45
O00001831,1,114.03
O00001832,3,1895.52
O00001833,1,55.21
O00001834,1,41.15
O00001835,4,381.12
O00001836,2,307.59
O00001837,1,147.11
O00001838,6,3759.4
O00001839,4,723.04
O00001840,1,173.72
O00001841,1,74.5
O00001842,4,325.32
O00001843,2,121.0
O00001844,4,200.33
O00001845,2,549.32
O00001846,1,83.17
O00001847,2,1364.3000000000002
O00001848,3,238.8
O00001849,10,1673.55
O00001850,4,873.3000000000001
O00001851,3,865.91
O00001852,7,768.83
O00001853,1,71.29
O00001854,4,526.8
O00001855,5,959.17
O00001856,1,13.04
O00001857,3,717.85
O00001858,4,1483.4
O00001859,6,313.17
O00001860,2,258.37
O00001861,2,96.44
O00001862,5,405.22
O00001863,3,214.66
O00001864,10,2949.02
O00001865,2,3416.4
O00001866,2,85.0
O00001867,2,278.13
O00001868,2,116.22
O00001869,6,265.37
O00001870,2,128.9
O00001871,3,223.32
O00001872,3,177.77
O00001873,4,482.88
O00001874,1,30.59
O00001875,1,951.69
O00001876,2,461.56
O00001877,1,130.56
O00001878,1,12.46
O00001879,1,154.05
O00001880,9,2921.39
O00001881,3,1287.6
O00001882,1,29.68
O00001883,4,772.8
O00001884,3,2077.17
O00001885,3,427.90999999999997
O00001886,4,1105.67
O00001887,2,74.56
O00001888,9,1648.71
O00001889,6,293.38
O00001890,3,138.01
O00001891,1,475.65
O00001892,1,19.51
O00001893,1,811.5
O00001894,3,680.45
O00001895,5,1533.86
O00001896,2,336.5
O00001897,3,226.14000000000001
O00001898,1,126.37
O00001899,3,44.53
O00001900,2,77.58
O00001901,2,60.14
O00001902,1,168.44
O00001903,3,713.17
O00001904,1,151.39
O00001905,1,168.05
O00001906,8,1361.1399999999999
O00001907,6,180.49
O00001908,1,25.57
O00001909,3,408.06
O00001910,3,638.5
O00001911,2,1395.52
O00001912,3,1268.16
O00001913,1,228.38
O00001914,1,83.34
O00001915,8,1096.73
O00001916,1,184.85
O00001917,4,227.11999999999998
O00001918,8,2159.94
O00001919,2,113.66
O00001920,1,53.51
O00001921,8,278.92
O00001922,1,71.72
O00001923,6,2335.43
O00001924,1,501.37
O00001925,3,272.31
O00001926,1,639.96
O00001927,3,521.16
O00001928,4,438.86
O00001929,5,2911.1
O00001930,2,115.56
O00001931,2,590.54
O00001932,1,114.66
O00001933,1,13.13
O00001934,1,505.82
O00001935,3,280.47
O00001936,4,436.33
O00001937,3,743.73
O00001938,1,36.42
O00001939,4,320.23
O00001940,2,985.62
O00001941,3,474.53000000000003
O00001942,3,1045.6999999999998
O00001943,4,333.20000000000005
O00001944,4,1046.44
O00001945,2,318.28
O00001946,1,44.33
O00001947,1,50.66
O00001948,3,166.87
O00001949,3,2002.77
O00001950,1,418.78
O00001951,1,70.39
O00001952,2,177.33
O00001953,1,134.99
O00001954,6,1389.62
O00001955,1,249.07
O00001956,3,919.85
O00001957,1,12.66
O00001958,2,706.6999999999999
O00001959,3,1018.29
O00001960,2,308.56
O00001961,2,204.76
O00001962,4,2150.7599999999998
O00001963,4,1272.62
O00001964,1,100.66
O00001965,3,109.86
O00001966,4,144.93
O00001967,1,513.32
O00001968,1,36.92
O00001969,3,190.14
O00001970,3,464.0
O00001971,6,374.97
O00001972,6,483.59999999999997
O00001973,2,1256.26
O00001974,7,1072.83
O00001975,4,149.55
O00001976,1,69.5
O00001977,2,46.64
O00001978,2,47.16
O00001979,2,1200.52
O00001980,1,133.78
O00001981,3,496.66999999999996
O00001982,3,280.45
O00001983,6,476.97999999999996
O00001984,2,884.4100000000001
O00001985,2,84.5
O00001986,1,6.75
O00001987,2,408.2
O00001988,1,11.4
O00001989,5,181.15
O00001990,1,74.08
O00001991,3,275.17
O00001992,3,761.4300000000001
O00001993,3,64.52
O00001994,2,301.42
O00001995,2,2.22
O00001996,1,41.51
O00001997,5,2254.87
O00001998,3,252.21
O00001999,4,771.5
O00002000,5,2206.39
O00002001,6,532.14
O00002002,7,742.12
O00002003,6,2846.32
O00002004,2,145.28
O00002005,5,66.93
O00002006,4,118.08
O00002007,3,128.86
O00002008,7,943.26
O00002009,4,1748.42
O00002010,3,29.43
O00002011,4,1714.74
O00002012,3,2422.31
O00002013,9,2680.04
O00002014,9,392.28
O00002015,8,2617.2100000000005
O00002016,3,314.1
O00002017,1,422.22
O00002018,1,58.83
O00002019,1,18.61
O00002020,5,706.95
O00002021,4,1916.3500000000001
O00002022,6,718.69
O00002023,2,1680.02
O00002024,3,40.51
O00002025,3,359.24
O00002026,6,348.52
O00002027,7,2292.67
O00002028,4,227.87
O00002029,2,583.68
O00002030,3,866.93
O00002031,2,524.78
O00002032,4,850.4
O00002033,4,1362.28
O00002034,1,54.77
O00002035,1,173.94
O00002036,6,1173.98
O00002037,4,217.35000000000002
O00002038,1,54.46
O00002039,2,267.16
O00002040,2,600.48
O00002041,1,10.52
O00002042,1,26.39
O00002043,2,174.82
O00002044,1,295.84
O00002045,2,791.4399999999999
O00002046,2,77.84
O00002047,2,236.66
O00002048,1,610.48
O00002049,3,107.42
O00002050,4,2208.36
O00002051,2,95.76
O00002052,2,143.81
O00002053,4,452.83
O00002054,1,138.82
O00002055,3,187.74
O00002056,4,757.31
O00002057,1,104.54
O00002058,1,61.14
O00002059,1,98.15
O00002060,4,3941.36
O00002061,1,365.24
O00002062,6,153.4
O00002063,7,2241.7
O00002064,7,588.66
O00002065,2,270.36
O00002066,1,239.55
O00002067,3,408.72
O00002068,8,632.6800000000001
O00002069,5,410.78000000000003
O00002070,1,95.81
O00002071,4,145.01
O00002072,2,582.9
O00002073,4,510.01
O00002074,1,77.63
O00002075,1,29.1
O00002076,3,284.69
O00002077,3,57.13
O00002078,7,628.41
O00002079,3,244.68
O00002080,3,194.02
O00002081,1,769.71
O00002082,1,75.81
O00002083,4,422.35
O00002084,2,18.2
O00002085,3,179.7
O00002086,4,664.74
O00002087,5,1504.1999999999998
O00002088,2,1234.83
O00002089,5,496.2
O00002090,6,329.22
O00002091,3,285.46
O00002092,4,655.0400000000001
O00002093,5,234.57
O00002094,1,201.36
O00002095,6,803.76
O00002096,5,98.46000000000001
O00002097,1,12.42
O00002098,7,188.09
O00002099,3,191.11
O00002100,3,1510.66
O00002101,1,1835.32
O00002102,7,3724.27
O00002103,5,1395.27
O00002104,3,2363.37
O00002105,1,176.48
O00002106,2,72.84
O00002107,1,9.97
O00002108,1,1187.64
O00002109,3,116.25999999999999
